id,run_length,disagreeable,training,improbability_rate,price,special_conditions,availability,start_time,end_time,workerid,phase,first_time,censored,other
91813,0,60,True,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 14:48:37,2014-11-23 14:48:37,AFSVFS34I89H4,4,False,False,None
91814,1,20,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 19:22:59,2014-11-20 19:23:09,A3EG2TYVW9GFVR,1,True,False,None
91815,1,0,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 04:32:34,2014-11-23 04:32:54,A3KDNJLL34E1A2,3,True,False,None
91816,0,80,True,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 11:45:30,2014-11-20 11:45:30,A2R7IJ6O8ZYSYX,1,False,False,None
91817,0,0,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 04:29:11,2014-11-23 04:29:11,A2GYAPJMVAMZ7B,3,False,False,None
91818,2,0,False,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 14:40:44,2014-11-23 16:23:23,AV1QSUJUCS4CO,4,True,False,None
91819,1,60,True,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 10:18:05,2014-11-20 10:18:26,A2WKLQ2XBJ83UR,1,True,False,None
91820,10,0,False,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 02:35:04,2014-11-22 04:57:43,A1C3DLXHLQ7GLD,2,False,False,None
91821,0,20,False,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 05:12:04,2014-11-21 05:12:04,ADVZ6ZG7MEOKE,1,False,False,None
91822,1,60,False,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 23:54:37,2014-11-20 23:54:54,A2S06BK60IZ2T3,1,True,False,None
91823,2,100,False,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 02:10:15,2014-11-23 02:25:35,AFS11BAQ7RHEN,3,False,False,None
91824,8,40,True,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 19:59:25,2014-11-22 20:23:54,A3EZ104E7QLVIP,3,False,False,None
91825,0,0,True,93,0.25,False,low,2014-11-20 22:13:43,2014-11-20 22:13:43,A27S4YMCD90ZO,1,True,False,None
91826,5,20,False,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 03:46:15,2014-11-25 04:00:45,A2CZ3BZACEDF2V,5,False,False,None
91827,0,60,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 10:42:12,2014-11-20 10:42:12,A1KCRMRYYIJ1ED,1,True,False,None
91828,0,0,True,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:36:48,2014-11-24 15:36:48,A37QA4R58JSGVO,5,False,False,None
91829,2,60,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 21:52:03,2014-11-22 22:13:59,AEF74ZYJTTEIA,3,False,False,None
91830,3,60,False,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 00:17:41,2014-11-21 00:37:27,A1EKURM0REZ312,1,True,False,None
91831,1,80,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 16:58:35,2014-11-24 17:00:23,A1RD8SX3SF0M6Y,5,False,False,None
91832,0,80,True,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 15:50:59,2014-11-23 15:50:59,A7U1JZ661N7M0,4,False,False,None
91833,1,20,False,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 23:53:27,2014-11-20 23:53:47,A2DEYDHCQGL558,1,True,False,None
91834,1,100,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 16:37:59,2014-11-23 16:38:15,ACIHCWKHNFC7U,4,True,False,None
91835,1,20,False,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 04:15:23,2014-11-21 04:15:26,A20NDRGSZZRQF,1,True,False,None
91836,0,100,True,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 21:19:51,2014-11-22 21:19:51,AURYD2FH3FUOQ,3,False,False,None
91837,4,100,True,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 13:32:08,2014-11-21 21:45:08,AAJCPHDQ2H76U,2,False,False,None
91838,2,0,True,93,0.25,False,low,2014-11-22 14:42:23,2014-11-23 03:11:50,AIC8CB12DQC0K,3,False,False,None
91839,1,0,True,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 03:31:44,2014-11-21 03:32:12,AEPZVX2TC4E7Z,1,True,False,None
91840,0,80,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 20:15:39,2014-11-23 20:15:39,A2MBD2MOD4S9E7,4,False,False,None
91841,1,100,True,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 04:31:10,2014-11-23 04:31:29,ABUNJITP9FSUW,3,True,False,None
91842,5,60,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 03:30:44,2014-11-21 05:12:51,A2I2L0WL1UTLTM,1,True,False,None
91843,0,20,True,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-19 13:47:16,2014-11-19 13:47:16,AJVGW8ZY3SWE4,0,False,False,None
91844,2,100,False,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 10:48:46,2014-11-23 10:56:33,A253HZLGLDVTKQ,4,True,False,None
91845,0,0,True,93,0.25,False,low,2014-11-23 03:36:37,2014-11-23 03:36:37,A16UKIIX3YHE46,3,True,False,None
91846,6,40,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 08:16:31,2014-11-23 08:05:42,A14CX1IUDSVFLL,3,False,False,None
91847,2,60,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-19 10:51:51,2014-11-19 19:28:03,A2LT5VXO2LS0UL,0,False,False,None
91848,1,0,False,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 20:00:31,2014-11-24 20:00:43,A1FHEG8RH1N205,5,True,False,None
91849,0,100,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 17:27:27,2014-11-23 17:27:27,A7G4JAR07S7DF,4,False,False,None
91850,0,40,False,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 08:20:38,2014-11-23 08:20:38,A3U68HIM9W5THL,4,False,False,None
91851,7,100,False,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 17:07:35,2014-11-23 02:34:04,AX87QB1T6FGXE,3,False,False,None
91852,1,60,False,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-19 14:48:45,2014-11-19 14:56:03,AX8YX9DWOGUUH,0,False,False,None
91853,21,0,False,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 21:43:51,2014-11-22 23:03:44,A38DAV8NCBY1J6,3,True,False,None
91854,1,100,True,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 04:53:17,2014-11-23 04:53:42,A2JN9T5FNBYDYY,3,True,False,None
91855,50,100,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 13:20:53,2014-11-25 05:23:54,A36470UBRH28GO,5,False,True,None
91856,1,40,False,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 03:35:31,2014-11-25 03:35:41,A13QDNI9JQSW0R,5,True,False,None
91857,1,60,False,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 02:32:00,2014-11-23 02:32:22,A2CYROZQ6GHLF9,3,True,False,None
91858,1,60,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 13:44:47,2014-11-23 13:45:07,AY0WCPPRUL5V8,4,True,False,None
91859,1,20,True,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 03:34:57,2014-11-22 03:35:16,A2E3SM3T01ENIR,2,True,False,None
91860,0,0,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 22:26:45,2014-11-24 22:26:45,AOAZMLP27GD81,5,False,False,None
91861,2,100,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 03:38:00,2014-11-21 03:44:31,A1LOPPJG64XKJO,1,True,False,None
91862,4,0,True,93,0.25,False,low,2014-11-19 15:09:16,2014-11-20 03:28:17,A2OY1QK1I4GW4C,0,True,False,None
91863,0,100,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 12:38:42,2014-11-22 12:38:42,A1JW20IOZRFOWW,3,False,False,None
91864,1,20,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 14:15:24,2014-11-21 14:24:27,A2771LDN4WLK4M,2,False,False,None
91865,0,100,True,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 17:33:12,2014-11-22 17:33:12,A1I9U0HRRM0E6C,3,False,False,None
91866,50,40,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 17:33:18,2014-11-24 19:10:50,A2AFJ0ALA43TAZ,5,False,True,None
91867,1,0,True,93,0.25,False,low,2014-11-19 23:39:30,2014-11-20 00:27:18,A2ERLA1RA3EY2L,0,False,False,None
91868,1,100,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 18:09:12,2014-11-20 18:09:33,AEMQTBRPPWJTC,1,True,False,None
91869,14,40,False,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 00:46:34,2014-11-25 03:34:59,A3DQKHWYG7U691,5,False,False,None
91870,6,40,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:07:55,2014-11-24 20:27:08,A2A53C2WMV8L9R,5,False,False,None
91871,50,20,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 12:30:16,2014-11-22 19:58:42,A204HL5JV5SZ4Q,3,False,False,None
91872,5,20,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 04:02:58,2014-11-21 04:19:32,ALM51OYBV7KRL,1,True,False,None
91873,1,80,True,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 08:11:43,2014-11-21 08:11:53,AUNSORTOQAVFS,2,True,False,None
91874,1,80,True,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 02:23:52,2014-11-20 02:24:07,A147C3ZNQPZY4X,0,True,False,None
91875,50,20,False,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:14:55,2014-11-25 00:34:18,A1L0G5ZGQPEF5I,5,False,True,None
91876,1,80,True,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 04:08:10,2014-11-22 04:08:14,A28N4YR1LYTKOC,2,True,False,None
91877,0,100,False,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 02:26:49,2014-11-23 02:26:49,A7TP8TTJ88Y0R,3,False,False,None
91878,2,0,True,93,0.25,False,low,2014-11-22 13:54:43,2014-11-22 16:19:58,ACVEFRSUAPSEQ,3,False,False,None
91879,0,0,True,93,0.25,False,low,2014-11-21 06:46:10,2014-11-21 06:46:10,A3D4EXC8BQW2NH,1,False,False,None
91880,1,20,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 23:50:16,2014-11-24 23:55:57,A3EPJSDYBUS346,5,False,False,None
91881,1,60,True,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 16:04:23,2014-11-22 16:04:27,A2Z8W151MN9RGP,3,True,False,None
91882,5,0,True,93,0.25,False,low,2014-11-21 18:04:03,2014-11-21 23:14:07,A16NAK9LY0HRJS,2,False,False,None
91883,0,80,False,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 01:45:41,2014-11-24 01:45:41,A3BXSMRCP1I2UN,4,False,False,None
91884,1,80,False,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 08:17:31,2014-11-23 08:03:50,A21Q0SMFKL90FH,3,False,False,None
91885,1,40,True,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 15:46:46,2014-11-21 15:48:48,A28QFBBCATWTUJ,2,False,False,None
91886,0,60,True,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 11:51:12,2014-11-22 11:51:12,AFSVFS34I89H4,3,False,False,None
91887,2,60,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 03:58:38,2014-11-25 04:06:31,A2HLUC0VPCKG98,5,True,False,None
91888,1,60,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 01:32:02,2014-11-24 01:32:12,A157QHCC2VO7YA,4,True,False,None
91889,1,60,True,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 02:56:04,2014-11-21 02:56:13,A27JWC6VXNKL9S,1,True,False,None
91890,0,80,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 19:45:54,2014-11-22 19:45:54,A2YTOX7SEDJ1TC,3,False,False,None
91891,29,40,True,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 12:47:28,2014-11-25 04:38:33,A2J4Y2A8QEV4NE,5,False,False,None
91892,0,40,False,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 20:28:37,2014-11-22 20:28:37,A3F9LJQHMJTIVZ,3,False,False,None
91893,10,0,True,93,0.25,False,low,2014-11-21 10:10:35,2014-11-21 20:22:17,A2JOYXFN8HXXLS,2,True,False,None
91894,2,40,True,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 15:31:35,2014-11-23 15:42:05,A1H88I2KAV5O6T,4,True,False,None
91895,1,20,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-19 13:43:48,2014-11-19 13:43:58,A36CA84QRHPL2Z,0,True,False,None
91896,50,0,True,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 21:41:42,2014-11-23 05:01:25,A1P47Q6LZPLQ6P,3,False,False,None
91897,1,60,True,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 19:03:32,2014-11-22 19:03:48,A255Z4U24Y2SP8,3,True,False,None
91898,1,80,False,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 14:46:23,2014-11-20 14:46:43,A46PR4H0FMC71,1,True,False,None
91899,1,60,False,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 17:41:25,2014-11-23 17:41:35,A1O2HTJ6LMDIAM,4,True,False,None
91900,19,20,False,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 12:59:08,2014-11-21 04:05:31,ACXKO7WRVOXWQ,1,False,False,None
91901,0,0,False,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 10:01:51,2014-11-22 10:01:51,AEVU71Z2FDTUX,3,False,False,None
91902,0,40,True,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 11:57:42,2014-11-24 11:57:42,A2YPZF41N7BFA2,5,False,False,None
91903,1,0,True,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 13:16:54,2014-11-22 13:17:11,A1JA1W4TCLP3UD,3,True,False,None
91904,1,0,True,93,0.25,False,low,2014-11-20 13:45:04,2014-11-20 14:33:18,A29KLQ2QOV40US,1,True,False,None
91905,0,40,False,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 17:08:10,2014-11-24 17:08:10,A123I9G939GSV,5,False,False,None
91906,0,0,False,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 13:22:20,2014-11-21 13:22:20,A35MT67VR3G320,2,False,False,None
91907,2,40,False,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 23:38:51,2014-11-20 23:45:44,A2W5T3XE4VQPZC,1,True,False,None
